"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2001","2001",8.33,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2002","2002",8.1,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2003","2003",7.85,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2004","2004",7.57,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2005","2005",7.28,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2006","2006",7.15,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2007","2007",7.19,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2008","2008",7.18,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2009","2009",7.18,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2010","2010",7.16,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2011","2011",7.43,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2012","2012",7.43,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2013","2013",7.28,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2014","2014",7.22,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2015","2015",6.97,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2000","2000",3,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2001","2001",105,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2002","2002",52,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2003","2003",67,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2004","2004",77,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2005","2005",100,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2006","2006",101,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2007","2007",80,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2008","2008",92,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2009","2009",104,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2010","2010",175,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2011","2011",110,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2012","2012",220,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2013","2013",241,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2014","2014",131,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2015","2015",273,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2000","2000",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2001","2001",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2002","2002",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2003","2003",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2004","2004",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2005","2005",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2006","2006",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2007","2007",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2008","2008",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2009","2009",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2010","2010",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2011","2011",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2012","2012",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2013","2013",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2014","2014",0,,
"HOPIOBED","Other hospital beds","NOMBRENB","Number","LTU","Lithuania","2015","2015",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2000","2000",1.86,"B","Break"
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2001","2001",1.72,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2002","2002",1.6,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2003","2003",1.59,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2004","2004",1.6,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2005","2005",1.59,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2006","2006",1.59,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2007","2007",1.6,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2008","2008",1.61,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2009","2009",1.41,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2010","2010",1.28,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2011","2011",1.29,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2012","2012",1.29,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2013","2013",1.25,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2014","2014",1.26,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2015","2015",1.26,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2000","2000",6.12,"B","Break"
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2001","2001",5.78,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2002","2002",5.52,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2003","2003",5.52,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2004","2004",5.46,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2005","2005",5.39,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2006","2006",5.33,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2007","2007",5.31,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2008","2008",5.28,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2009","2009",4.5,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2010","2010",3.54,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2011","2011",3.58,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2012","2012",3.56,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2013","2013",3.5,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2014","2014",3.38,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2015","2015",3.39,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2000","2000",20773,"B","Break"
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2001","2001",19349,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2002","2002",18174,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2003","2003",18199,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2004","2004",17911,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2005","2005",17696,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2006","2006",17407,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2007","2007",17233,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2008","2008",16907,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2009","2009",14434,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2010","2010",11920,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2011","2011",12111,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2012","2012",11972,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2013","2013",11673,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2014","2014",11279,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2015","2015",11261,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2000","2000",1288,"B","Break"
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2001","2001",1287,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2002","2002",1215,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2003","2003",1192,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2004","2004",1227,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2005","2005",1304,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2006","2006",1239,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2007","2007",1181,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2008","2008",1041,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2009","2009",1040,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2010","2010",1350,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2011","2011",1380,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2012","2012",1352,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2013","2013",1289,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2014","2014",1209,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","LVA","Latvia","2015","2015",1272,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2000","2000",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2001","2001",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2002","2002",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2003","2003",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2004","2004",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2005","2005",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2006","2006",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2007","2007",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2008","2008",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2009","2009",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2010","2010",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2011","2011",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2012","2012",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2013","2013",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2014","2014",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2015","2015",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2000","2000",0.54,"B","Break"
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2001","2001",0.55,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2002","2002",0.53,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2003","2003",0.52,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2004","2004",0.54,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2005","2005",0.58,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2006","2006",0.56,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2007","2007",0.54,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2008","2008",0.48,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2009","2009",0.49,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2010","2010",0.64,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2011","2011",0.67,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2012","2012",0.66,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2013","2013",0.64,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2014","2014",0.61,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2015","2015",0.64,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2000","2000",30909,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2001","2001",28818,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2002","2002",27840,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2003","2003",26756,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2004","2004",25474,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2005","2005",24100,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2006","2006",23278,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2007","2007",23153,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2008","2008",22866,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2009","2009",22615,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2010","2010",22015,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2011","2011",22401,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2012","2012",21986,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2013","2013",21297,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2014","2014",21045,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2015","2015",19963,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2000","2000",8.83,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2001","2001",8.3,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2002","2002",8.09,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2003","2003",7.83,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2004","2004",7.54,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2005","2005",7.25,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2006","2006",7.12,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2007","2007",7.17,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2008","2008",7.15,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2009","2009",7.15,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2010","2010",7.11,,
